Business Name,Business Open or Closed?,Delivery/Take Out Only/Online Sales,Business Address,Business Phone Number,Business Website,Business Facebook Page,Business Twitter Page,Business Instagram Page,Last Modified Date/Time,Address,Latitude,Longitude,Accuracy Score,Accuracy Type,Zip,Source
Summer Shack,Closed,NA,149 Alewife Brook Pkwy,NA,https://summershackrestaurant.com/cambridge/,https://www.facebook.com/JWSummerShack/,NA,https://www.instagram.com/jwsummershack/,2020-03-22T13:55:56Z,149 Alewife Brook Pkwy,42.393754,-71.141205,1,rooftop,02140,City of Cambridge
Sun Garden Healing Center,Closed,NA,740 Cambridge St,(617) 354-0688,NA,NA,NA,NA,2020-03-22T09:43:29Z,740 Cambridge St,42.372141,-71.089289,1,rooftop,02141,City of Cambridge
Sunny Nails,Closed,NA,846A Massachusetts Ave,(617)576-3955,NA,NA,NA,https://www.instagram.com/sunnynailspro/,2020-03-22T10:48:10Z,846A Massachusetts Ave,42.367378,-71.107144,0.9,rooftop,02139,City of Cambridge
Super Cuts,Closed,NA,2150 Mass. Ave.,NA,https://www.supercuts.com/,NA,NA,NA,2020-03-22T17:42:44Z,2150 Massachusetts Ave,42.392167,-71.124615,1,rooftop,02140,City of Cambridge
Super Nails,Closed,NA,389 Cambridge St,(617) 441-8851,NA,NA,NA,NA,2020-03-22T09:43:29Z,389 Cambridge St,42.371477,-71.082595,1,rooftop,02141,City of Cambridge
Super Roll Up Café,Open,Take Out,726 Cambridge St,(617) 354-5810,NA,https://www.facebook.com/souperrollup/,NA,NA,2020-03-23T14:14:50Z,726 Cambridge St,42.372085,-71.088865,1,rooftop,02141,City of Cambridge
Susan's Beauty Salon,Closed,NA,408 Cambridge St,(617) 491-7570,NA,https://www.facebook.com/susanshair/,NA,NA,2020-03-22T09:43:29Z,408 Cambridge St,42.371319,-71.082855,1,rooftop,02141,City of Cambridge
Susanna,Closed,Online Sales,1776 Mass. Ave.,617-492-0334,https://shopsusanna.com/,https://www.facebook.com/shopsusanna,NA,https://www.instagram.com/shopsusanna/,2020-03-23T14:21:01Z,1776 Massachusetts Ave,42.385753,-71.11949,1,rooftop,02140,City of Cambridge
Susi's Gallery for Children,Closed,Online Sales,348 Huron Ave.,NA,http://www.susigallery.com/,https://www.facebook.com/SusisAGalleryForChildren,NA,NA,2020-03-23T14:14:50Z,348 Huron Ave.,42.381153,-71.138111,1,rooftop,02138,City of Cambridge
Suvaai,Open,"Delivery
Take Out",2378 Mass. Ave.,(857) 259-6552,http://www.suvaaima.com/,NA,NA,NA,2020-03-23T14:14:50Z,2378 Massachusetts Ave,42.396774,-71.129773,1,rooftop,02140,City of Cambridge
Sweet Touch Café,Open,"Take Out
Yes",241 Cambridge St,(617) 491-4119,https://www.toasttab.com/sweet-touch-sweet-touch/v3,NA,NA,NA,2020-03-23T14:14:50Z,241 Cambridge St,42.371145,-71.079953,1,rooftop,02141,City of Cambridge
Swiss Watchmaker,Closed,Online Sales,58 Church St,617-864-1163,http://swisswatchmakerharvardsq.com/,https://www.facebook.com/Swiss-Watchmaker-730998523733498/,NA,https://www.instagram.com/swisswatchmaker/,2020-04-05T18:11:39Z,58 Church St,42.374081,-71.120981,1,rooftop,02138,City of Cambridge
Table at Season to Taste,Closed,NA,2447 Mass. Ave.,NA,https://www.cambridgetable.com/,https://www.facebook.com/CambridgeTable,https://twitter.com/cambridgetable,https://twitter.com/cambridgetable,2020-03-23T14:14:50Z,2447 Massachusetts Ave,42.398321,-71.131064,1,rooftop,02140,City of Cambridge
TAGS Hardware,Open,NA,Porter Square Shopping Mall,(617) 868-7711,https://www.acehardware.com/store-details/16390,https://www.facebook.com/TAGSHardware/,NA,NA,2020-03-22T16:25:55Z,Porter Square Shopping Mall,42.38891,-71.119316,1,street_center,02140,TIGER/Line® dataset from the US Census Bureau
Tahaza Hummus Kitchen,Open,"Delivery
Take Out",One Canal Park,857.259.6960,https://tahaza.com/,https://www.facebook.com/pg/TahazaHummusKitchen/about/?tab=overview,https://twitter.com/tahazahummus,https://www.instagram.com/tahazahummus/,2020-03-23T14:14:50Z,One Canal Park,42.380442,-71.132947,1,place,02138,TIGER/Line® dataset from the US Census Bureau
Talulla,Open,Take Out,377 Walden St,NA,https://www.talullacambridge.com/,https://www.facebook.com/talullacambridge/,https://twitter.com/Talulla_MA,https://www.instagram.com/talullacambridge/,2020-03-23T14:14:50Z,377 Walden St,42.383715,-71.13438,1,rooftop,02138,City of Cambridge
Tampopo,Open,"Delivery
Take Out",1815 Mass. Ave.,(617) 868-5487,https://www.tampopocambridge.com/location.html,NA,NA,NA,2020-03-23T14:14:50Z,1815 Massachusetts Ave,42.387136,-71.118975,1,rooftop,02140,City of Cambridge
Tanjore,Open,"Delivery
Take Out",18 Eliot St.,(617) 868 1900,https://www.tanjoreharvardsq.com/,NA,NA,NA,2020-03-23T14:14:50Z,18 Eliot St.,42.371969,-71.121468,1,rooftop,02138,City of Cambridge
Target,Open,NA,All locations,NA,https://www.target.com/,NA,NA,NA,2020-03-22T12:28:53Z,NA,NA,NA,NA,NA,NA,NA
Tasty Burger,Closed,NA,40 JFK St.,NA,https://www.tastyburger.com/,https://www.facebook.com/TastyBurgerUSA,https://twitter.com/tastyburgerusa,https://www.instagram.com/tastyburgerUSA/,2020-03-23T15:23:43Z,40 JFK St.,42.372628,-71.11997,1,rooftop,02138,City of Cambridge
Tatte,Closed,NA,318 Third St,NA,https://tattebakery.com/,NA,NA,https://www.instagram.com/tattebakery/?hl=en,2020-03-21T20:01:52Z,318 Third St,42.364935,-71.082679,1,rooftop,02141,City of Cambridge
Tatte,Open,"Delivery
Take Out",1288 Mass. Ave,617-441-4011,https://tattebakery.com/locations/cambridge-harvard-square/,NA,NA,https://www.instagram.com/tattebakery/?hl=en,2020-03-23T14:14:50Z,1288 Massachusetts Ave,42.372734,-71.116943,1,rooftop,02138,City of Cambridge
Teddy's Shoes,Closed,Online Sales,548 Massachusetts Ave.,NA,https://www.teddyshoes.com/,https://www.facebook.com/TeddyShoes/,https://twitter.com/teddyshoes,https://www.instagram.com/teddy_shoes/,2020-03-23T14:14:50Z,548 Massachusetts Ave.,42.364406,-71.102339,1,rooftop,02139,City of Cambridge
Temple Bar,Closed,NA,1688 Mass. Ave.,NA,https://templebarcambridge.com/,https://www.facebook.com/temple.bar,https://twitter.com/templebar02138,https://www.instagram.com/templebar02138/,2020-03-22T20:47:29Z,1688 Massachusetts Ave,42.382734,-71.119811,1,rooftop,02138,City of Cambridge
Temple of Groom,Closed,NA,908 Massachusetts Ave,(617) 945-1621,https://templeofgroom.net/,https://www.facebook.com/Temple-of-groom-barber-shop-174686359876689/,NA,https://www.instagram.com/TempleofGroom2708/,2020-03-22T10:31:00Z,908 Massachusetts Ave,42.36826,-71.108739,1,rooftop,02139,City of Cambridge
Tess,Closed,NA,52 Brattle St,617-864-8377,https://www.tesscambridge.com/,NA,NA,NA,2020-03-23T14:52:45Z,52 Brattle St,42.374293,-71.121933,1,rooftop,02138,City of Cambridge
Thazar Hair Studio,Closed,NA,962 Cambridge St,(617) 945-5868,http://thazarhairstudio.com/,NA,NA,NA,2020-03-22T09:53:12Z,962 Cambridge St,42.37263,-71.093081,1,rooftop,02141,City of Cambridge
The Handle Bar Indoor Cycling Studio,Closed,NA,1030 Massachusetts Ave,NA,https://handlebarcycling.com/,https://www.facebook.com/HandleBarCycling/,NA,https://www.instagram.com/the_handle_bar/,2020-03-22T21:43:15Z,1030 Massachusetts Ave,42.369599,-71.112205,1,rooftop,02138,City of Cambridge
The Hourly Oyster House,Closed,NA,15 Dunster St,NA,https://www.thehourlycambridge.com/,https://www.facebook.com/The-Hourly-Oyster-House-710313435782372/,NA,https://www.instagram.com/TheHourly02138/,2020-03-23T08:55:19Z,15 Dunster St,42.372918,-71.119043,1,rooftop,02138,City of Cambridge
The Sinclair,Closed,NA,52 Church St,NA,https://www.sinclaircambridge.com/,NA,NA,NA,2020-03-23T15:07:17Z,52 Church St,42.374018,-71.120678,1,rooftop,02138,City of Cambridge
The Sinclair Kitchen,Closed,NA,52 Church St,NA,https://www.sinclaircambridge.com/restaurant/reservations,NA,NA,NA,2020-03-23T15:07:17Z,52 Church St,42.374018,-71.120678,1,rooftop,02138,City of Cambridge
Thistle and Shamrock,Open,NA,62 Walden St,(617) 492-2522,http://www.thistleands.com/,https://www.facebook.com/pg/Deukos/about/?ref=page_internal,https://twitter.com/thistleands,https://www.instagram.com/thistleandshamrock/?hl=en,2020-03-22T19:59:33Z,62 Walden St,42.38894,-71.124885,1,rooftop,02140,City of Cambridge
Thread and Shape,Closed,NA,2 Bow St,(617) 661-6100,NA,NA,NA,NA,2020-03-22T22:41:49Z,2 Bow St,42.372013,-71.115588,1,rooftop,02138,City of Cambridge
TJMaxx,Closed,NA,All locations,NA,https://tjmaxx.tjx.com/store/stores/Cambridge-MA-02138/470/aboutstore,NA,NA,NA,2020-03-22T14:07:51Z,NA,NA,NA,NA,NA,NA,NA
Toad,Closed,NA,1912 Mass. Ave.,NA,https://toadcambridge.com/,https://www.facebook.com/toadcambridge/,https://twitter.com/TOADCambridge,https://www.instagram.com/toadcambridge/,2020-03-22T16:46:12Z,1912 Massachusetts Ave,42.388947,-71.119898,1,rooftop,02140,City of Cambridge
Toaki Japanese Gifts,Closed,NA,1815 Mass. Ave.,NA,http://www.tokaigifts.com/,https://www.facebook.com/TokaiGifts,NA,NA,2020-03-22T18:59:08Z,1815 Massachusetts Ave,42.387136,-71.118975,1,rooftop,02140,City of Cambridge
Tocco Classico,Closed,NA,1638 Mass. Ave.,(617) 497-5585,NA,https://www.facebook.com/pages/category/Beauty--Cosmetic---Personal-Care/Tocco-Classico-Hair-Salon-2291239457828877/,NA,NA,2020-03-22T21:14:04Z,1638 Massachusetts Ave,42.381141,-71.119986,1,rooftop,02138,City of Cambridge
"Today's Insurance Agency, Inc.",Closed,NA,777 Cambridge Street.,617-547-6212,http://www.todaysins.com/,NA,NA,NA,2020-03-29T14:12:15Z,777 Cambridge Street.,42.372378,-71.089599,1,rooftop,02141,City of Cambridge
Tommy's Value,Open,NA,49 Mt. Auburn St,(617) 234-0048,NA,https://www.facebook.com/pages/Tommys-Value/140643189304687,NA,https://www.instagram.com/theboathousecambridge/,2020-03-23T08:44:15Z,49 Mt. Auburn St,42.371358,-71.116675,1,rooftop,02138,City of Cambridge
Top Cleaners,Open,NA,1300 Cambridge Street,617-864-7343,NA,NA,NA,NA,2020-03-21T21:26:25Z,1300 Cambridge Street,42.373435,-71.099252,1,rooftop,02139,City of Cambridge
Toscanini's Ice Cream,Closed,NA,159 First St,NA,https://www.tosci.com/,https://www.facebook.com/Toscis,https://twitter.com/tosci,NA,2020-03-22T09:53:12Z,159 First St,42.366018,-71.078123,1,rooftop,02142,City of Cambridge
Toscano,Closed,NA,52 Brattle St,NA,http://www.toscanoboston.com/harvard-square/,NA,NA,NA,2020-03-23T14:52:45Z,52 Brattle St,42.374293,-71.121933,1,rooftop,02138,City of Cambridge
Trader Joes,Open,NA,All locations,NA,https://www.traderjoes.com/stores,NA,NA,NA,2020-03-22T14:07:51Z,NA,NA,NA,NA,NA,NA,NA
Tropical Dimension,Open,NA,1262 Cambridge Street,(617) 868-3161,NA,NA,NA,NA,2020-03-21T21:26:25Z,1262 Cambridge Street,42.373352,-71.098595,1,rooftop,02139,City of Cambridge
Tunc Tanin - Financial Services,Closed,Online Sales,45 Prospect St.,NA,https://taninfinancial.com/,NA,NA,NA,2020-04-19T11:08:47Z,45 Prospect St.,42.366294,-71.103353,1,rooftop,02139,City of Cambridge
TurnStyle,Closed,NA,One Kendall Square,NA,https://www.turnstylecycle.com/,NA,NA,NA,2020-03-21T20:01:52Z,One Kendall Square,42.366971,-71.090615,0.33,place,02138,TIGER/Line® dataset from the US Census Bureau
Two Little Owls Schoolouse,Closed,NA,501 Cambridge St.,NA,http://twolittleowlsschoolhouse.com/,NA,NA,NA,2020-03-21T22:08:47Z,501 Cambridge St.,42.371718,-71.084366,1,rooftop,02141,City of Cambridge
U-Haul,Open,NA,844 Main St,(617) 354-0500,https://www.uhaul.com/Locations/Truck-Rentals-near-Cambridge-MA-02139/837051/,NA,NA,NA,2020-03-22T12:03:40Z,844 Main St,42.363243,-71.098497,1,rooftop,02139,City of Cambridge
United States Post Office,Open,NA,All locations,NA,NA,NA,NA,NA,2020-03-23T14:19:03Z,NA,NA,NA,NA,NA,NA,NA
University Market,Open,NA,1105 Massachusetts Ave,(617) 492-5351,NA,NA,NA,NA,2020-03-22T21:54:54Z,1105 Massachusetts Ave,42.370652,-71.11342,1,rooftop,02138,City of Cambridge
University Wine Shop,Open,NA,1737 Mass. Ave,617-547-4258,https://www.universitywineshop.net/,https://www.facebook.com/UniversityWineShop,NA,NA,2020-03-22T20:58:54Z,1737 Massachusetts Ave,42.3844,-71.11926,1,rooftop,02138,City of Cambridge
Unyamanee Thai Spa,Closed,NA,1034 Cambridge St,(617) 868-0827,NA,https://www.facebook.com/pages/Unyamanee-Thai-Spa/1493978414240732,NA,NA,2020-03-23T14:19:03Z,1034 Cambridge St,42.372793,-71.094287,1,rooftop,02141,City of Cambridge
Upper Crust Pizza,Open,Delivery,1782 Mass. Ave.,617-492-1111,https://theuppercrustpizzeria.com/store/cambridge/,https://www.facebook.com/UpperCrustPizza,NA,NA,2020-03-23T14:19:03Z,1782 Massachusetts Ave,42.385896,-71.119472,1,rooftop,02140,City of Cambridge
UPS Store,Open,NA,1770 Mass. Ave.,(617) 661-7171,https://locations.theupsstore.com/ma/cambridge/1770-mass-ave,NA,NA,NA,2020-03-23T14:14:50Z,1770 Massachusetts Ave,42.385528,-71.119517,1,rooftop,02140,City of Cambridge
Upward Spiral Studio,Closed,Online Sales,7 Temple Place,NA,https://upwardspiralstudio.com/,NA,NA,NA,2020-04-05T18:11:39Z,7 Temple Place,42.366662,-71.104312,1,rooftop,02139,City of Cambridge
Urban Hearth,Open,Take Out,2263 Mass. Ave,617-682-7295,https://www.urbanhearth.net/,https://www.facebook.com/urbanhearthcambridge/,NA,https://www.instagram.com/urban_hearth/,2020-04-10T08:51:20Z,2263 Massachusetts Ave,42.394495,-71.126712,1,rooftop,02140,City of Cambridge
Valvoline Instant Oil Change,Open,NA,2485 Mass. Ave.,NA,https://store.vioc.com/ma/cambridge/oil-change-ab1111.html?utm_source=google&utm_medium=local&utm_campaign=localsearch,NA,NA,NA,2020-03-22T17:56:00Z,2485 Massachusetts Ave,42.399111,-71.131952,1,rooftop,02140,City of Cambridge
Vasquez Barber Shop,Closed,NA,1052 Cambridge Street,(857) 242-3147,NA,https://www.facebook.com/vasquezbarbershop/,NA,NA,2020-03-21T21:47:13Z,1052 Cambridge Street,42.372858,-71.094799,1,rooftop,02141,City of Cambridge
Veggie Galaxy,Closed,Online Sales,450 Massachusetts Ave,NA,https://www.veggiegalaxy.com/,https://www.facebook.com/VeggieGalaxy/,https://twitter.com/VeggieGalaxy,https://www.instagram.com/veggiegalaxy/,2020-04-19T11:08:47Z,450 Massachusetts Ave,42.363484,-71.101101,1,rooftop,02139,City of Cambridge
Veggie Grill,Open,"Delivery
Take Out",57 JFK St.,617.430.4004,https://www.veggiegrill.com/,NA,NA,NA,2020-03-29T14:13:15Z,57 JFK St.,42.372038,-71.120733,1,rooftop,02138,City of Cambridge
Vester,Closed,NA,75 Ames Street,NA,https://www.vestercafe.com/,NA,NA,NA,2020-03-21T20:01:52Z,75 Ames Street,42.363478,-71.088022,1,rooftop,02139,City of Cambridge
Viale,Open,"Delivery
Take Out",502 Massachusetts Ave.,NA,https://www.vialecambridge.com/,https://www.facebook.com/VialeCambridge/,https://twitter.com/vialecambridge,https://www.instagram.com/vialecambridge/,2020-04-08T11:32:59Z,502 Massachusetts Ave.,42.364062,-71.101755,1,rooftop,02139,City of Cambridge
Village Kitchen,Open,Take Out,359 Huron Ave.,(617) 491-3133,NA,https://www.facebook.com/thevillagekitchen359/,NA,NA,2020-03-29T14:13:15Z,359 Huron Ave.,42.381327,-71.1385,1,rooftop,02138,City of Cambridge
VIM Fitness,Closed,NA,579 Massachusetts Ave.,NA,https://vimfitness.com/,NA,NA,NA,2020-03-22T11:28:06Z,579 Massachusetts Ave.,42.365638,-71.102107,1,rooftop,02139,City of Cambridge
Violette Gluten Free Bakery,Open,Take Out,1786 Mass. Ave.,(857) 500-2748,https://violettegf.com/,https://www.facebook.com/VioletteBakers/,NA,https://www.instagram.com/violette_bakers/,2020-03-23T14:19:03Z,1786 Massachusetts Ave,42.385958,-71.119466,1,rooftop,02140,City of Cambridge
Walgreens,Open,NA,All locations,NA,www.walgreens.com,NA,NA,NA,2020-03-22T12:26:32Z,NA,NA,NA,NA,NA,NA,NA
Ward Maps,Closed,Online Sales,1735 Mass. Ave.,NA,https://wardmapsgifts.com/,https://www.facebook.com/pg/wardmaps/posts/,NA,https://www.instagram.com/wardmaps/?hl=en,2020-03-23T14:19:03Z,1735 Massachusetts Ave,42.384299,-71.119272,1,rooftop,02138,City of Cambridge
Wasabi at Porter,Open,"Delivery
Take Out",2088 Mass Ave,(617) 945-5001,https://www.wasabicambridge.com/,NA,NA,NA,2020-03-29T14:12:15Z,2088 Massachusetts Ave,42.391305,-71.123431,1,rooftop,02140,City of Cambridge
Waxing the City,Closed,NA,2166 Mass Ave.,NA,https://www.waxingthecity.com/locations/w179/us/ma/cambridge/,NA,NA,NA,2020-03-22T17:42:44Z,2166 Massachusetts Ave,42.392336,-71.124808,1,rooftop,02140,City of Cambridge
Waypoint,Closed,Online Sales,1030 Massachusetts Ave,NA,http://www.waypointharvard.com/,NA,NA,https://www.instagram.com/waypointharvard/,2020-04-19T11:08:47Z,1030 Massachusetts Ave,42.369599,-71.112205,1,rooftop,02138,City of Cambridge
Wellbridge Athletic Club,Closed,NA,5 Bennett St.,NA,https://wellbridge.com/wellbridge-athletic-club-cambridge/,NA,NA,NA,2020-03-23T16:35:27Z,5 Bennett St.,42.372221,-71.122621,1,rooftop,02138,City of Cambridge
Weltkuche Bistro,Open,"Delivery
Take Out",3 Glassworks Ave.,(617) 714-3820,https://weltkuchebistro.com/,https://www.facebook.com/weltkuchebistro/,NA,NA,2020-04-20T11:41:46Z,3 Glassworks Ave.,42.370758,-71.074938,1,rooftop,02141,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
Whitneys,Closed,NA,37 JFK St.,(617) 354-8172,https://m.facebook.com/pages/Whitneys-Cafe-Inc/115953511759129,NA,NA,NA,2020-03-23T15:38:33Z,37 JFK St.,42.372732,-71.120151,1,rooftop,02138,City of Cambridge
Whole Foods,Open,NA,All locations,NA,https://www.wholefoodsmarket.com/,NA,NA,NA,2020-03-22T14:07:51Z,NA,NA,NA,NA,NA,NA,NA
Whole Heart Provisions,Closed,NA,All locations,NA,https://www.wholeheartprovisions.com/central-square-1,https://www.facebook.com/WholeHeartProvisions/,NA,https://www.instagram.com/wholeheartprovisions/?hl=en,2020-03-22T12:10:16Z,NA,NA,NA,NA,NA,NA,NA
Wholesome Fresh,Open,NA,60 Church St.,NA,https://www.wholesome-fresh.com/,NA,NA,NA,2020-04-10T08:51:20Z,60 Church St.,42.373928,-71.121286,1,rooftop,02138,City of Cambridge
Wild Rose Montessori School,Closed,NA,2284 Mass Ave.,NA,NA,NA,NA,NA,2020-03-22T18:15:26Z,2284 Massachusetts Ave,42.394732,-71.12768,1,rooftop,02140,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
Wismic Unisex Salon,Closed,NA,270 Broadway,NA,NA,NA,NA,NA,2020-04-23T12:06:50Z,270 Broadway,42.367702,-71.097246,1,rooftop,02139,City of Cambridge
Wit's End,Closed,NA,1248 Cambridge Street,NA,https://witsendbar.com/,https://www.facebook.com/witsendinman/,https://twitter.com/witsendinman,https://www.instagram.com/witsend_inman/,2020-03-21T21:26:25Z,1248 Cambridge Street,42.373327,-71.098426,1,rooftop,02139,City of Cambridge
Wrapro,Open,"Delivery
Take Out",1670 Mass Ave.,(617) 876-0311,NA,https://www.facebook.com/Wrapro-Falafel-Grille-104951679547440/,NA,https://www.instagram.com/wrapro/?igshid=1s26yydks50sm,2020-04-10T08:51:20Z,1670 Massachusetts Ave,42.382107,-71.119882,1,rooftop,02138,City of Cambridge
Wu Dao King Fu & Tai Chi,Closed,NA,130 Smith Place,NA,http://www.wudaokungfu.com/,NA,NA,NA,2020-03-22T13:29:38Z,130 Smith Place,42.393983,-71.150189,1,rooftop,02138,City of Cambridge
Yayla Tribal Rugs,Closed,NA,283 Broadway,yayla@yayla.com,http://www.yayla.com/,NA,NA,NA,2020-04-23T12:06:50Z,283 Broadway,42.368371,-71.098334,1,rooftop,02139,City of Cambridge
YBlank,Closed,NA,766 Cambridge St,NA,https://yblank.com/,https://www.facebook.com/yblankcustom,https://twitter.com/yblankcustom,https://www.instagram.com/yblankcustom,2020-04-05T18:11:39Z,766 Cambridge St,42.372176,-71.089561,1,rooftop,02141,City of Cambridge
Yoki Express,Closed,NA,1871 Mass. Ave.,NA,https://www.yokiexpress.com/,NA,NA,NA,2020-03-22T16:25:55Z,1871 Massachusetts Ave,42.38847,-71.11938,1,range_interpolation,02140,TIGER/Line® dataset from the US Census Bureau
Your Hair Salon,Closed,NA,27 Mt. Auburn St,617- 491-1975,https://www.yourhairsalononline.com/,NA,NA,https://www.instagram.com/wildromancehair/,2020-03-23T08:55:19Z,27 Mt. Auburn St,42.370783,-71.115036,1,rooftop,02138,City of Cambridge
Yume Ga Arukara,Open,"Delivery
Take Out",1815 Mass. Ave.,NA,https://yumegaarukara.com/?fbclid=IwAR2WJYQ5H9KDaFD1Adcxc41wCwTTP1E4Ru8kZTBADef_DVJDxW5CenJ2n58,https://www.facebook.com/yumegaarukara,NA,https://www.instagram.com/yumegaarukara/?hl=en,2020-03-31T13:38:19Z,1815 Massachusetts Ave,42.387136,-71.118975,1,rooftop,02140,City of Cambridge
Yume Wo Katare,Open,"Delivery
Take Out",1923 Mass. Ave.,NA,https://www.yumewokatare.com/,https://www.facebook.com/YumeWoKatare/?tn-str=k*F,NA,NA,2020-03-31T13:38:19Z,1923 Massachusetts Ave,42.389406,-71.119759,1,rooftop,02140,City of Cambridge
Yummy Thai Cuisine,Open,"Delivery
Take Out",2261 Mass. Ave,617-354-7070,https://www.yummythaicuisine.com/,NA,NA,NA,2020-03-31T13:38:19Z,2261 Massachusetts Ave,42.394467,-71.12668,1,rooftop,02140,City of Cambridge
Za Cambridge,Open,"Delivery
Take Out",350 Third Street,617-452-9292,https://cambridge.zarestaurant.com/,https://www.facebook.com/zacambridge/,NA,NA,2020-03-31T13:38:19Z,350 Third Street,42.363684,-71.083354,1,rooftop,02141,City of Cambridge
Zina's Hair Salon,Closed,NA,450 Cambridge St,(617) 492-5430,https://zinashairsalon.com/,https://www.facebook.com/pages/Zinas-Hair-Salon/142325255813179,NA,NA,2020-04-05T18:11:39Z,450 Cambridge St,42.371437,-71.083762,1,rooftop,02141,City of Cambridge
